windspeed,airpressure,wind,windpower,winddirect,humidity,feelst,temperature,updatetime,phenomena,citycode,cityname
9999.0,0.0,西南风,4级,10.4,50.0,,5.8,2024-03-27 18:55,多云,101060503,柳河
9999.0,0.0,西南风,4级,10.1,49.0,,4.5,2024-03-27 19:55,多云,101060503,柳河
9999.0,0.0,西南风,4级,9.5,52.0,,3.7,2024-03-27 20:55,多云,101060503,柳河
9999.0,0.0,西南风,微风,9.4,52.0,,5.1,2024-03-27 21:50,多云,101060503,柳河
9999.0,0.0,西南风,4级,8.9,55.0,,4.4,2024-03-27 22:55,多云,101060503,柳河
9999.0,0.0,西南风,4级,9.5,49.0,,3.6,2024-03-27 23:55,多云,101060503,柳河
9999.0,0.0,西南风,3级,8.5,55.0,,4.2,2024-03-28 00:55,多云,101060503,柳河
9999.0,0.0,西南风,3级,8.2,55.0,,4.0,2024-03-28 01:55,多云,101060503,柳河
9999.0,0.0,西南风,3级,6.5,79.0,,2.9,2024-03-28 02:55,多云,101060503,柳河
9999.0,0.3,西南风,4级,6.4,81.0,,1.7,2024-03-28 03:55,小雨,101060503,柳河
9999.0,0.1,西南风,4级,6.0,83.0,,1.4,2024-03-28 04:55,小雨,101060503,柳河
9999.0,0.1,西南风,3级,6.0,83.0,,2.2,2024-03-28 05:55,小雨,101060503,柳河
9999.0,0.4,西南风,3级,5.8,86.0,,2.0,2024-03-28 06:55,小雨,101060503,柳河
9999.0,0.6,西南风,3级,6.5,82.0,,3.0,2024-03-28 07:55,小雨,101060503,柳河
9999.0,0.2,西南风,3级,6.5,81.0,,2.8,2024-03-28 08:55,小雨,101060503,柳河
9999.0,0.0,西北风,3级,2.5,93.0,,-2.1,2024-03-28 09:55,阴,101060503,柳河
9999.0,1.2,西南风,微风,1.6,98.0,,-0.9,2024-03-28 10:55,小雨,101060503,柳河
9999.0,1.5,西南风,微风,2.5,98.0,,-0.7,2024-03-28 11:55,小雨,101060503,柳河
9999.0,0.0,西南风,3级,14.4,38.0,,10.8,2024-03-27 12:55,晴,101060505,集安
9999.0,0.0,西南风,微风,14.1,38.0,,10.1,2024-03-27 13:55,晴,101060505,集安
9999.0,0.0,西南风,4级,13.7,39.0,,9.4,2024-03-27 14:55,晴,101060505,集安
9999.0,0.0,西南风,微风,13.2,40.0,,11.1,2024-03-27 15:55,晴,101060505,集安
9999.0,0.0,西南风,3级,12.4,45.0,,9.3,2024-03-27 16:55,多云,101060505,集安
9999.0,0.0,西南风,3级,11.6,49.0,,8.4,2024-03-27 17:55,多云,101060505,集安
9999.0,0.0,西南风,微风,11.2,52.0,,8.8,2024-03-27 18:55,多云,101060505,集安
9999.0,0.0,西南风,微风,10.5,54.0,,9.4,2024-03-27 19:55,多云,101060505,集安
9999.0,0.0,西南风,微风,9.7,57.0,,8.7,2024-03-27 20:55,多云,101060505,集安
9999.0,0.0,东南风,微风,9.7,57.0,,8.8,2024-03-27 21:50,多云,101060505,集安
9999.0,0.0,东南风,微风,8.7,62.0,,7.5,2024-03-27 22:55,多云,101060505,集安
9999.0,0.0,西南风,微风,8.4,63.0,,7.5,2024-03-27 23:55,多云,101060505,集安
9999.0,0.0,东南风,微风,8.2,65.0,,7.1,2024-03-28 00:55,多云,101060505,集安
9999.0,0.0,东南风,微风,8.5,63.0,,6.6,2024-03-28 01:55,多云,101060505,集安
9999.0,0.0,东南风,微风,8.5,64.0,,7.4,2024-03-28 02:55,多云,101060505,集安
9999.0,0.0,西南风,3级,8.6,65.0,,5.5,2024-03-28 03:55,多云,101060505,集安
9999.0,0.0,西南风,微风,8.3,68.0,,6.6,2024-03-28 04:55,阴,101060505,集安
9999.0,0.0,西南风,微风,7.2,78.0,,5.9,2024-03-28 05:55,阴,101060505,集安
9999.0,0.4,西南风,微风,6.5,89.0,,5.5,2024-03-28 06:55,小雨,101060505,集安
9999.0,1.1,东南风,微风,6.5,92.0,,5.6,2024-03-28 07:55,小雨,101060505,集安
9999.0,2.1,东南风,微风,6.9,90.0,,6.1,2024-03-28 08:55,中雨,101060505,集安
9999.0,1.1,东南风,微风,7.3,87.0,,6.2,2024-03-28 09:55,小雨,101060505,集安
9999.0,0.7,西北风,微风,7.4,88.0,,6.4,2024-03-28 10:55,小雨,101060505,集安
9999.0,0.1,东北风,微风,7.3,88.0,,5.5,2024-03-28 11:55,小雨,101060505,集安
9999.0,0.0,东南风,3级,10.6,58.0,,6.9,2024-03-27 12:50,多云,101060601,白城
9999.0,0.0,东南风,3级,11.5,54.0,,8.9,2024-03-27 13:50,多云,101060601,白城
9999.0,0.0,西南风,4级,11.8,50.0,,7.7,2024-03-27 14:50,多云,101060601,白城
9999.0,0.0,东南风,4级,12.0,50.0,,7.1,2024-03-27 15:50,多云,101060601,白城
9999.0,0.0,东南风,3级,10.7,64.0,,7.4,2024-03-27 16:50,阴,101060601,白城
9999.0,0.0,东南风,4级,10.4,75.0,,6.6,2024-03-27 17:50,阴,101060601,白城
9999.0,0.0,东南风,4级,9.9,76.0,,6.2,2024-03-27 18:50,阴,101060601,白城
9999.0,0.0,西南风,3级,10.3,76.0,,7.2,2024-03-27 19:50,多云,101060601,白城
9999.0,0.0,东南风,3级,10.9,64.0,,8.3,2024-03-27 20:50,多云,101060601,白城
9999.0,0.0,西南风,3级,9.8,74.0,,6.8,2024-03-27 21:45,多云,101060601,白城
9999.0,0.0,西南风,3级,8.8,86.0,,5.9,2024-03-27 22:50,多云,101060601,白城
9999.0,0.0,西南风,3级,9.2,67.0,,6.2,2024-03-27 23:50,多云,101060601,白城
9999.0,0.0,西南风,3级,9.0,43.0,,5.3,2024-03-28 00:50,多云,101060601,白城
9999.0,0.0,东南风,3级,8.2,46.0,,4.9,2024-03-28 01:50,晴,101060601,白城
9999.0,0.0,西南风,4级,9.1,27.0,,3.6,2024-03-28 02:50,晴,101060601,白城
9999.0,0.0,西南风,4级,8.7,29.0,,2.4,2024-03-28 03:50,晴,101060601,白城
9999.0,0.0,西南风,5级,5.9,50.0,,-0.9,2024-03-28 04:50,晴,101060601,白城
9999.0,0.0,西南风,5级,2.8,46.0,,-4.6,2024-03-28 05:50,晴,101060601,白城
9999.0,0.0,西南风,4级,2.0,46.0,,-4.2,2024-03-28 06:50,晴,101060601,白城
9999.0,0.0,西南风,5级,1.7,41.0,,-5.7,2024-03-28 07:50,多云,101060601,白城
9999.0,0.0,西南风,5级,1.8,41.0,,-6.0,2024-03-28 08:50,多云,101060601,白城
9999.0,0.0,西南风,5级,3.4,36.0,,-4.9,2024-03-28 09:50,多云,101060601,白城
9999.0,0.0,西南风,5级,3.7,26.0,,-5.1,2024-03-28 10:50,多云,101060601,白城
9999.0,0.0,西南风,5级,5.4,18.0,,-2.4,2024-03-28 11:50,多云,101060601,白城
9999.0,0.0,西南风,4级,10.9,56.0,,6.1,2024-03-27 12:50,多云,101060602,洮南
9999.0,0.0,西南风,4级,11.7,50.0,,6.6,2024-03-27 13:50,多云,101060602,洮南
9999.0,0.0,西南风,4级,12.0,48.0,,6.9,2024-03-27 14:50,多云,101060602,洮南
9999.0,0.0,西南风,微风,10.5,65.0,,6.7,2024-03-27 15:50,多云,101060602,洮南
9999.0,0.0,西南风,3级,10.2,74.0,,6.9,2024-03-27 16:50,阴,101060602,洮南
9999.0,0.0,东南风,4级,10.1,75.0,,5.7,2024-03-27 17:50,阴,101060602,洮南
9999.0,0.0,西南风,4级,10.1,78.0,,5.5,2024-03-27 18:50,阴,101060602,洮南
9999.0,0.0,西南风,5级,10.1,77.0,,4.7,2024-03-27 19:50,多云,101060602,洮南
9999.0,0.0,西南风,4级,9.7,81.0,,4.9,2024-03-27 20:50,多云,101060602,洮南
9999.0,0.0,西南风,3级,9.3,85.0,,6.4,2024-03-27 21:45,多云,101060602,洮南
9999.0,0.0,西南风,3级,9.5,79.0,,6.3,2024-03-27 22:50,多云,101060602,洮南
9999.0,0.0,西南风,3级,9.2,66.0,,6.0,2024-03-27 23:50,多云,101060602,洮南
9999.0,0.0,西南风,3级,9.3,48.0,,6.1,2024-03-28 00:50,多云,101060602,洮南
9999.0,0.0,西南风,3级,9.1,40.0,,4.8,2024-03-28 01:50,晴,101060602,洮南
9999.0,0.0,西南风,4级,9.8,19.0,,3.2,2024-03-28 02:50,晴,101060602,洮南
9999.0,0.0,西南风,6级,9.0,26.0,,-0.8,2024-03-28 03:50,晴,101060602,洮南
9999.0,0.0,西南风,5级,7.0,42.0,,-0.5,2024-03-28 04:50,晴,101060602,洮南
9999.0,0.0,西北风,5级,2.9,44.0,,-5.2,2024-03-28 05:50,晴,101060602,洮南
9999.0,0.0,西南风,5级,2.3,44.0,,-5.9,2024-03-28 06:50,晴,101060602,洮南
9999.0,0.0,西南风,5级,1.8,40.0,,-6.1,2024-03-28 07:50,多云,101060602,洮南
9999.0,0.0,西南风,5级,2.0,41.0,,-6.0,2024-03-28 08:50,多云,101060602,洮南
9999.0,0.0,西北风,6级,3.6,32.0,,-5.4,2024-03-28 09:50,多云,101060602,洮南
9999.0,0.5,西南风,6级,3.1,26.0,,-6.9,2024-03-28 10:50,小雨,101060602,洮南
9999.0,0.2,西北风,5级,4.8,19.0,,-2.6,2024-03-28 11:50,小雨,101060602,洮南
9999.0,0.0,东南风,4级,10.2,56.0,,6.0,2024-03-27 12:50,多云,101060604,镇赉
9999.0,0.0,东南风,4级,11.2,52.0,,7.0,2024-03-27 13:50,多云,101060604,镇赉
9999.0,0.0,西南风,4级,11.6,51.0,,7.5,2024-03-27 14:50,多云,101060604,镇赉
9999.0,0.0,东南风,3级,11.5,51.0,,8.3,2024-03-27 15:50,多云,101060604,镇赉
9999.0,0.0,东南风,4级,10.3,67.0,,5.2,2024-03-27 16:50,阴,101060604,镇赉
9999.0,0.0,东南风,4级,9.8,80.0,,5.0,2024-03-27 17:50,阴,101060604,镇赉
9999.0,0.0,东南风,4级,9.7,86.0,,5.5,2024-03-27 18:50,阴,101060604,镇赉
9999.0,0.0,西南风,4级,9.8,88.0,,5.8,2024-03-27 19:50,多云,101060604,镇赉
9999.0,0.0,西南风,3级,9.2,95.0,,6.3,2024-03-27 20:50,多云,101060604,镇赉
9999.0,0.1,西南风,4级,8.8,97.0,,4.9,2024-03-27 21:45,小雨,101060604,镇赉
9999.0,0.4,西南风,3级,8.3,86.0,,4.8,2024-03-27 22:50,小雨,101060604,镇赉
9999.0,0.1,西南风,3级,8.3,95.0,,5.5,2024-03-27 23:50,小雨,101060604,镇赉
9999.0,0.0,西南风,3级,7.6,90.0,,4.7,2024-03-28 00:50,多云,101060604,镇赉
9999.0,0.0,西南风,3级,7.7,76.0,,4.4,2024-03-28 01:50,晴,101060604,镇赉
9999.0,0.0,西南风,3级,7.7,59.0,,3.3,2024-03-28 02:50,晴,101060604,镇赉
9999.0,0.0,西南风,4级,8.8,26.0,,2.9,2024-03-28 03:50,晴,101060604,镇赉
9999.0,0.0,西南风,5级,6.9,41.0,,-0.7,2024-03-28 04:50,晴,101060604,镇赉
9999.0,0.0,西南风,5级,3.8,53.0,,-4.5,2024-03-28 05:50,晴,101060604,镇赉
9999.0,0.0,西南风,6级,2.2,44.0,,-8.0,2024-03-28 06:50,晴,101060604,镇赉
9999.0,0.0,西南风,6级,2.2,43.0,,-7.1,2024-03-28 07:50,阴,101060604,镇赉
9999.0,0.0,西南风,5级,1.9,42.0,,-5.6,2024-03-28 08:50,阴,101060604,镇赉
9999.0,0.0,西南风,5级,3.2,36.0,,-5.2,2024-03-28 09:50,阴,101060604,镇赉
9999.0,0.0,西南风,5级,4.0,29.0,,-4.4,2024-03-28 10:50,多云,101060604,镇赉
9999.0,0.0,西南风,5级,4.5,24.0,,-4.0,2024-03-28 11:50,多云,101060604,镇赉
9999.0,0.0,东南风,4级,14.3,42.0,,8.9,2024-03-27 12:55,晴,101060702,东丰
9999.0,0.0,西南风,4级,15.5,39.0,,10.6,2024-03-27 13:55,多云,101060702,东丰
9999.0,0.0,西南风,5级,14.6,43.0,,8.6,2024-03-27 14:55,多云,101060702,东丰
9999.0,0.0,西南风,5级,14.1,41.0,,7.7,2024-03-27 15:55,多云,101060702,东丰
9999.0,0.0,西南风,5级,13.0,42.0,,6.7,2024-03-27 16:55,多云,101060702,东丰
9999.0,0.0,西南风,3级,11.3,45.0,,7.4,2024-03-27 17:55,多云,101060702,东丰
9999.0,0.0,西南风,4级,10.4,50.0,,4.9,2024-03-27 18:55,多云,101060702,东丰
9999.0,0.0,西南风,4级,9.4,55.0,,3.8,2024-03-27 19:55,多云,101060702,东丰
9999.0,0.0,西南风,4级,8.8,57.0,,3.8,2024-03-27 20:55,多云,101060702,东丰
9999.0,0.0,西南风,5级,8.5,58.0,,1.9,2024-03-27 21:50,多云,101060702,东丰
9999.0,0.0,西南风,5级,8.4,59.0,,2.2,2024-03-27 22:55,多云,101060702,东丰
9999.0,0.0,西南风,微风,7.9,65.0,,2.0,2024-03-27 23:55,多云,101060702,东丰
9999.0,0.0,西南风,4级,7.0,75.0,,2.5,2024-03-28 00:55,多云,101060702,东丰
9999.0,0.0,西南风,5级,5.8,99.0,,-0.3,2024-03-28 01:55,多云,101060702,东丰
9999.0,0.1,西南风,5级,5.1,100.0,,-0.9,2024-03-28 02:55,小雨,101060702,东丰
9999.0,0.2,西南风,4级,5.1,100.0,,0.2,2024-03-28 03:55,小雨,101060702,东丰
9999.0,0.0,西南风,4级,5.5,100.0,,0.4,2024-03-28 04:55,阴,101060702,东丰
9999.0,0.0,西南风,3级,4.9,100.0,,1.2,2024-03-28 05:55,阴,101060702,东丰
9999.0,0.0,西南风,3级,4.9,100.0,,0.8,2024-03-28 06:55,阴,101060702,东丰
9999.0,0.8,西北风,3级,2.1,100.0,,-1.2,2024-03-28 07:55,小雨,101060702,东丰
9999.0,0.9,西南风,微风,2.4,100.0,,-0.7,2024-03-28 08:55,小雨,101060702,东丰
9999.0,1.7,西南风,微风,4.1,100.0,,1.2,2024-03-28 09:55,中雨,101060702,东丰
9999.0,0.0,西南风,3级,4.4,93.0,,0.8,2024-03-28 10:55,多云,101060702,东丰
9999.0,0.0,西南风,3级,4.5,86.0,,0.2,2024-03-28 11:55,多云,101060702,东丰
9999.0,0.0,西南风,3级,15.8,36.0,,12.3,2024-03-27 12:55,晴,101060703,东辽
9999.0,0.0,西南风,3级,17.0,34.0,,13.7,2024-03-27 13:55,多云,101060703,东辽
9999.0,0.0,西南风,4级,16.0,34.0,,11.6,2024-03-27 14:55,多云,101060703,东辽
9999.0,0.0,西南风,3级,15.6,35.0,,13.0,2024-03-27 15:55,多云,101060703,东辽
9999.0,0.0,东南风,3级,15.1,33.0,,11.4,2024-03-27 16:55,多云,101060703,东辽
9999.0,0.0,西南风,微风,13.4,35.0,,10.6,2024-03-27 17:55,多云,101060703,东辽
9999.0,0.0,西南风,3级,12.4,40.0,,8.4,2024-03-27 18:55,多云,101060703,东辽
9999.0,0.0,西南风,3级,11.2,43.0,,7.3,2024-03-27 19:55,多云,101060703,东辽
9999.0,0.0,西南风,3级,10.9,44.0,,6.9,2024-03-27 20:55,多云,101060703,东辽
9999.0,0.0,西南风,3级,10.7,45.0,,7.1,2024-03-27 21:50,多云,101060703,东辽
9999.0,0.0,西南风,3级,10.7,47.0,,7.4,2024-03-27 22:55,多云,101060703,东辽
9999.0,0.0,西南风,3级,7.7,84.0,,4.4,2024-03-27 23:55,多云,101060703,东辽
9999.0,1.4,西南风,4级,6.8,90.0,,2.4,2024-03-28 00:55,小雨,101060703,东辽
9999.0,1.0,西南风,4级,6.2,94.0,,1.6,2024-03-28 01:55,小雨,101060703,东辽
9999.0,0.2,西南风,3级,5.8,95.0,,3.0,2024-03-28 02:55,小雨,101060703,东辽
9999.0,0.7,西北风,微风,5.2,100.0,,3.7,2024-03-28 03:55,小雨,101060703,东辽
9999.0,0.5,西南风,微风,5.1,100.0,,3.2,2024-03-28 04:55,小雨,101060703,东辽
9999.0,2.1,西南风,3级,5.0,92.0,,1.6,2024-03-28 05:55,中雨,101060703,东辽
9999.0,0.7,西南风,3级,3.2,100.0,,-0.6,2024-03-28 06:55,小雨,101060703,东辽
9999.0,3.9,西南风,微风,3.3,97.0,,0.4,2024-03-28 07:55,中雨,101060703,东辽
9999.0,1.2,西南风,微风,4.2,92.0,,1.6,2024-03-28 08:55,小雨,101060703,东辽
9999.0,0.0,西南风,微风,5.5,80.0,,3.0,2024-03-28 09:55,多云,101060703,东辽
9999.0,0.0,西南风,3级,6.0,75.0,,2.6,2024-03-28 10:55,多云,101060703,东辽
9999.0,0.0,西南风,3级,6.9,71.0,,3.4,2024-03-28 11:55,多云,101060703,东辽
9999.0,0.0,西南风,4级,13.2,46.0,,8.6,2024-03-27 12:50,多云,101060801,松原
9999.0,0.0,西南风,4级,13.4,47.0,,8.7,2024-03-27 13:50,多云,101060801,松原
9999.0,0.0,西南风,4级,13.0,52.0,,8.7,2024-03-27 14:50,多云,101060801,松原
9999.0,0.0,西南风,4级,11.9,66.0,,7.6,2024-03-27 15:50,多云,101060801,松原
9999.0,0.0,西南风,微风,9.5,87.0,,8.0,2024-03-27 16:50,阴,101060801,松原
9999.0,1.4,西南风,微风,10.2,78.0,,8.1,2024-03-27 17:50,小雨,101060801,松原
9999.0,0.0,西南风,4级,11.1,68.0,,7.3,2024-03-27 18:50,阴,101060801,松原
9999.0,0.0,西南风,4级,9.5,90.0,,5.6,2024-03-27 19:50,多云,101060801,松原
9999.0,0.9,西南风,4级,8.2,97.0,,3.8,2024-03-27 20:50,小雨,101060801,松原
9999.0,2.6,西南风,5级,8.3,87.0,,2.9,2024-03-27 21:45,中雨,101060801,松原
9999.0,0.0,西南风,4级,7.8,86.0,,3.6,2024-03-27 22:50,阴,101060801,松原
9999.0,0.0,西南风,3级,7.9,85.0,,4.3,2024-03-27 23:50,阴,101060801,松原
9999.0,0.0,西南风,3级,7.8,84.0,,4.2,2024-03-28 00:50,阴,101060801,松原
9999.0,0.0,西南风,4级,7.9,83.0,,3.3,2024-03-28 01:50,多云,101060801,松原
9999.0,0.0,西南风,微风,7.9,81.0,,4.0,2024-03-28 02:50,多云,101060801,松原
9999.0,0.0,西南风,4级,8.0,76.0,,3.1,2024-03-28 03:50,多云,101060801,松原
9999.0,0.0,西南风,4级,8.0,63.0,,3.4,2024-03-28 04:50,多云,101060801,松原
9999.0,0.0,西南风,3级,7.3,57.0,,3.2,2024-03-28 05:50,多云,101060801,松原
9999.0,0.0,西南风,3级,6.6,39.0,,2.5,2024-03-28 06:50,多云,101060801,松原
9999.0,0.0,西南风,3级,6.3,49.0,,1.7,2024-03-28 07:50,晴,101060801,松原
9999.0,0.0,西北风,4级,6.3,53.0,,0.8,2024-03-28 08:50,晴,101060801,松原
9999.0,0.0,西北风,3级,4.4,53.0,,-0.2,2024-03-28 09:50,晴,101060801,松原
9999.0,0.0,西南风,3级,5.8,51.0,,1.2,2024-03-28 10:50,晴,101060801,松原
9999.0,0.0,西南风,4级,6.2,39.0,,0.4,2024-03-28 11:50,晴,101060801,松原
9999.0,0.0,东南风,微风,12.4,51.0,,10.3,2024-03-27 12:50,多云,101060802,乾安
9999.0,0.0,西南风,微风,12.6,53.0,,11.2,2024-03-27 13:50,多云,101060802,乾安
9999.0,0.0,西南风,微风,12.2,61.0,,10.7,2024-03-27 14:50,多云,101060802,乾安
9999.0,0.0,西北风,微风,10.2,83.0,,9.4,2024-03-27 15:50,多云,101060802,乾安
9999.0,0.3,西北风,微风,9.8,87.0,,9.2,2024-03-27 16:50,小雨,101060802,乾安
9999.0,0.2,西北风,微风,10.9,77.0,,9.9,2024-03-27 17:50,小雨,101060802,乾安
9999.0,0.0,西南风,3级,9.5,91.0,,6.2,2024-03-27 18:50,阴,101060802,乾安
9999.0,1.3,东北风,微风,8.6,100.0,,7.5,2024-03-27 19:50,小雨,101060802,乾安
9999.0,2.5,西北风,微风,8.6,97.0,,6.7,2024-03-27 20:50,中雨,101060802,乾安
9999.0,0.0,西南风,微风,8.2,94.0,,6.0,2024-03-27 21:45,多云,101060802,乾安
9999.0,0.0,西南风,5级,8.0,90.0,,2.5,2024-03-27 22:50,多云,101060802,乾安
9999.0,0.0,西南风,4级,7.7,91.0,,3.7,2024-03-27 23:50,多云,101060802,乾安
9999.0,0.0,西南风,3级,7.6,90.0,,4.3,2024-03-28 00:50,多云,101060802,乾安
9999.0,0.0,西南风,3级,7.8,84.0,,4.5,2024-03-28 01:50,多云,101060802,乾安
9999.0,0.0,西南风,3级,8.1,74.0,,4.6,2024-03-28 02:50,多云,101060802,乾安
9999.0,0.0,西南风,4级,8.1,50.0,,3.5,2024-03-28 03:50,多云,101060802,乾安
9999.0,0.0,西南风,5级,7.4,32.0,,-0.4,2024-03-28 04:50,晴,101060802,乾安
9999.0,0.0,西南风,5级,6.2,38.0,,-1.5,2024-03-28 05:50,晴,101060802,乾安
9999.0,0.0,西南风,5级,5.4,50.0,,-1.4,2024-03-28 06:50,晴,101060802,乾安
9999.0,0.0,西南风,6级,5.4,51.0,,-3.7,2024-03-28 07:50,晴,101060802,乾安
9999.0,0.0,西南风,5级,3.4,51.0,,-4.5,2024-03-28 08:50,晴,101060802,乾安
9999.0,0.0,西南风,4级,4.3,51.0,,-2.0,2024-03-28 09:50,晴,101060802,乾安
9999.0,0.0,西南风,4级,6.0,42.0,,0.1,2024-03-28 10:50,晴,101060802,乾安
9999.0,0.0,西南风,5级,6.7,36.0,,-1.1,2024-03-28 11:50,晴,101060802,乾安
9999.0,0.0,西南风,4级,13.5,40.0,,8.3,2024-03-27 12:50,多云,101060803,前郭
9999.0,0.0,西南风,4级,13.5,43.0,,9.4,2024-03-27 13:50,多云,101060803,前郭
9999.0,0.0,西南风,3级,13.0,48.0,,9.7,2024-03-27 14:50,多云,101060803,前郭
9999.0,0.0,西南风,4级,11.9,61.0,,7.9,2024-03-27 15:50,多云,101060803,前郭
9999.0,0.0,东南风,微风,9.9,88.0,,8.1,2024-03-27 16:50,阴,101060803,前郭
9999.0,0.7,西南风,微风,10.5,73.0,,8.2,2024-03-27 17:50,小雨,101060803,前郭
9999.0,0.0,西南风,3级,11.1,65.0,,7.7,2024-03-27 18:50,阴,101060803,前郭
9999.0,0.1,西南风,3级,9.1,96.0,,6.5,2024-03-27 19:50,小雨,101060803,前郭
9999.0,0.9,西南风,4级,8.2,100.0,,3.6,2024-03-27 20:50,小雨,101060803,前郭
9999.0,2.6,西南风,4级,8.0,93.0,,3.7,2024-03-27 21:45,中雨,101060803,前郭
9999.0,0.0,西南风,4级,7.4,92.0,,2.8,2024-03-27 22:50,阴,101060803,前郭
9999.0,0.0,西南风,4级,7.5,93.0,,3.0,2024-03-27 23:50,阴,101060803,前郭
9999.0,0.0,西南风,5级,7.6,91.0,,1.8,2024-03-28 00:50,阴,101060803,前郭
9999.0,0.0,西南风,3级,7.6,91.0,,3.9,2024-03-28 01:50,多云,101060803,前郭
9999.0,0.0,西南风,5级,7.7,89.0,,2.2,2024-03-28 02:50,多云,101060803,前郭
9999.0,0.0,西南风,3级,7.5,87.0,,4.3,2024-03-28 03:50,多云,101060803,前郭
9999.0,0.0,西南风,4级,7.3,77.0,,2.7,2024-03-28 04:50,多云,101060803,前郭
9999.0,0.0,西南风,4级,7.1,56.0,,1.3,2024-03-28 05:50,多云,101060803,前郭
9999.0,0.0,西南风,5级,6.3,37.0,,-0.7,2024-03-28 06:50,多云,101060803,前郭
9999.0,0.0,西南风,4级,6.1,46.0,,0.1,2024-03-28 07:50,晴,101060803,前郭
9999.0,0.0,西南风,4级,6.7,52.0,,1.1,2024-03-28 08:50,晴,101060803,前郭
9999.0,0.0,西南风,4级,4.4,49.0,,-2.1,2024-03-28 09:50,晴,101060803,前郭
9999.0,0.0,西南风,4级,5.9,46.0,,-0.3,2024-03-28 10:50,晴,101060803,前郭
9999.0,0.0,西南风,4级,6.8,38.0,,1.0,2024-03-28 11:50,晴,101060803,前郭
9999.0,0.0,西南风,3级,12.4,40.0,,9.5,2024-03-27 12:55,多云,101060902,靖宇
9999.0,0.0,西南风,3级,13.3,37.0,,9.9,2024-03-27 13:55,多云,101060902,靖宇
9999.0,0.0,西南风,3级,13.5,37.0,,10.6,2024-03-27 14:55,多云,101060902,靖宇
9999.0,0.0,西南风,微风,12.4,40.0,,9.8,2024-03-27 15:55,多云,101060902,靖宇
9999.0,0.0,西南风,微风,11.7,41.0,,8.9,2024-03-27 16:55,多云,101060902,靖宇
9999.0,0.0,西南风,微风,10.9,43.0,,8.0,2024-03-27 17:55,多云,101060902,靖宇
9999.0,0.0,西南风,微风,9.7,44.0,,6.9,2024-03-27 18:55,多云,101060902,靖宇
9999.0,0.0,西南风,3级,9.2,44.0,,5.1,2024-03-27 19:55,多云,101060902,靖宇
9999.0,0.0,西南风,3级,8.7,48.0,,5.1,2024-03-27 20:55,多云,101060902,靖宇
9999.0,0.0,西南风,微风,8.2,51.0,,5.4,2024-03-27 21:50,多云,101060902,靖宇
9999.0,0.0,西南风,微风,7.8,51.0,,5.3,2024-03-27 22:55,多云,101060902,靖宇
9999.0,0.0,西南风,微风,7.7,51.0,,4.6,2024-03-27 23:55,多云,101060902,靖宇
9999.0,0.0,西南风,3级,7.6,51.0,,3.8,2024-03-28 00:55,多云,101060902,靖宇
9999.0,0.0,西南风,微风,7.3,54.0,,4.1,2024-03-28 01:55,多云,101060902,靖宇
9999.0,0.0,西南风,3级,7.3,54.0,,3.5,2024-03-28 02:55,多云,101060902,靖宇
9999.0,0.0,西南风,3级,5.6,82.0,,2.1,2024-03-28 03:55,多云,101060902,靖宇
9999.0,0.1,西南风,微风,4.6,93.0,,1.7,2024-03-28 04:55,小雨,101060902,靖宇
9999.0,0.1,西南风,微风,4.0,91.0,,1.6,2024-03-28 05:55,小雨,101060902,靖宇
9999.0,0.1,西南风,微风,4.6,90.0,,0.2,2024-03-28 06:55,小雨,101060902,靖宇
9999.0,0.0,西南风,3级,4.8,92.0,,1.6,2024-03-28 07:55,阴,101060902,靖宇
9999.0,0.2,西南风,微风,4.8,94.0,,2.5,2024-03-28 08:55,小雨,101060902,靖宇
9999.0,0.3,西南风,4级,5.5,89.0,,1.2,2024-03-28 09:55,小雨,101060902,靖宇
9999.0,0.0,西南风,微风,5.8,85.0,,3.0,2024-03-28 10:55,阴,101060902,靖宇
9999.0,0.0,西北风,微风,1.2,97.0,,-1.3,2024-03-28 11:55,阴,101060902,靖宇
9999.0,0.0,西南风,3级,13.6,37.0,,10.1,2024-03-27 12:55,晴,101060903,临江
9999.0,0.0,西南风,3级,14.0,36.0,,10.6,2024-03-27 13:55,晴,101060903,临江
9999.0,0.0,西南风,3级,13.8,37.0,,10.0,2024-03-27 14:55,晴,101060903,临江
9999.0,0.0,西南风,3级,13.8,38.0,,10.9,2024-03-27 15:55,晴,101060903,临江
9999.0,0.0,西南风,3级,12.6,38.0,,9.0,2024-03-27 16:55,多云,101060903,临江
9999.0,0.0,西南风,3级,11.4,44.0,,8.4,2024-03-27 17:55,多云,101060903,临江
9999.0,0.0,西南风,微风,10.7,45.0,,8.2,2024-03-27 18:55,多云,101060903,临江
9999.0,0.0,西南风,微风,10.0,48.0,,7.4,2024-03-27 19:55,多云,101060903,临江
9999.0,0.0,西南风,3级,9.9,50.0,,6.1,2024-03-27 20:55,多云,101060903,临江
9999.0,0.0,西南风,3级,9.7,50.0,,5.8,2024-03-27 21:50,多云,101060903,临江
9999.0,0.0,西南风,微风,8.8,54.0,,7.1,2024-03-27 22:55,多云,101060903,临江
9999.0,0.0,西南风,微风,8.3,56.0,,6.8,2024-03-27 23:55,多云,101060903,临江
9999.0,0.0,东南风,微风,7.5,61.0,,5.9,2024-03-28 00:55,多云,101060903,临江
9999.0,0.0,东北风,微风,6.2,68.0,,4.5,2024-03-28 01:55,多云,101060903,临江
